age,balance,day,campaign,pdays,previous,y
-76.309512,6.185845,3.376260,-6.695195,-265.607970,-4.977472,0
-369.217522,168.183133,-7.136969,-10.877911,-668.932624,-0.857167,0
-481.572559,232.192950,-3.237445,-0.388014,-884.081616,-4.285837,0
-69.751336,4.578562,-4.267521,-2.102348,-101.487871,-4.285837,0
-10.512564,-34.515583,-4.637421,-10.046524,-511.585927,-1.887243,0
-1336.854432,743.764878,-9.638595,-14.041316,-2542.700343,-1.714335,0
116.035921,-136.219519,-3.531702,-4.877740,284.237415,-0.857167,0
-730.857950,370.312390,-16.628435,-22.674363,-1358.095134,-4.285837,0
-1956.757382,1129.073116,-3.016664,-4.020572,-3757.306408,-0.857167,0
-285.558194,114.415637,-18.394330,-21.613306,-503.499335,-7.714506,0
-1430.888350,800.266157,-5.076816,-7.449241,-2725.276978,-0.857167,0
-18.761068,-29.559382,-3.384574,-2.632877,0.515038,-2.571502,0
17.881169,-44.576459,-14.788976,-22.612989,65.659753,-1.714335,0
-84.319971,13.332281,-13.758899,-20.898654,-129.774392,-1.714335,1
-351.079867,167.784630,-5.667497,-11.760858,-980.555580,-1.887243,0
143.554336,-143.421184,-14.347502,-22.878253,329.667282,-0.857167,0
-232.728555,87.338921,-14.347502,-22.878253,-404.925095,-0.857167,0
-227.946084,97.298289,-18.467895,-22.735738,-406.639430,-6.857338,0
-28.031754,-44.988393,-15.304102,-16.470303,0.515038,-7.714506,0
-88.145931,3.964816,-11.183709,-16.612818,-127.202890,-1.714335,0
-1473.122794,834.976238,-7.578443,-10.612646,-2815.279545,-1.714335,1
-100.817559,-0.087636,-8.022990,-17.345336,-442.754799,-2.402282,0
-53.122460,-7.746341,-10.742235,-16.878082,-67.201179,-0.857167,0
-315.799369,150.085869,-4.488214,-5.469643,-577.215723,-1.714335,1
-14.640764,-22.702043,-17.069997,-15.409246,0.515038,-11.143175,1
-48.486853,-21.031395,-6.401238,-6.653449,-49.200665,-3.428669,0
-256.715357,106.418179,-5.076816,-7.449241,-455.497966,-0.857167,0
-1861.104256,1034.266651,-6.621931,-10.020743,-3539.585914,-0.857167,0
-205.063010,82.382119,-7.652007,-11.735078,-361.209563,-0.857167,0
-214.775346,81.218078,-10.816064,2.999047,-374.067072,-18.000513,0
116.697823,-112.117928,-6.621931,-10.020743,264.522567,-0.857167,1
-40.245891,-35.316132,-8.093481,-11.469814,-25.199981,-1.714335,0
-80.273055,5.067482,-9.344338,-9.551590,-116.916882,-5.143004,0
209.378568,-174.805939,-10.522538,-18.176723,126.224003,-1.372205,1
-155.838814,63.304938,-14.421154,-17.000831,-274.635665,-6.000171,0
-122.949061,47.042681,-9.712159,-15.163747,-213.776787,-0.857167,0
299.298506,-238.168355,-9.933935,-16.197124,320.462539,-2.229373,0
-81.597476,5.863274,-4.046740,-5.734907,-119.488384,-0.857167,0
-1251.797382,711.323581,-11.183709,-16.612818,-2393.553233,-1.714335,0
-200.795401,77.484613,-15.819052,-24.327323,-350.923555,-1.714335,0
-870.250043,430.734941,-5.741150,-5.883436,-2484.402800,-7.030247,0
-2.232282,-44.157412,-11.774390,-20.924434,-147.844986,-2.744411,0
-24.941525,-39.845389,-5.076816,-7.449241,0.515038,-0.857167,0
-411.010404,195.628097,-1.471550,-1.449070,-752.077852,-0.857167,0
-1318.974963,750.521311,-12.802476,-13.306898,-2522.985495,-6.857338,1
-1661.644230,959.917679,-8.462385,-14.748054,-3484.495732,-1.372205,0
185.797082,-160.636752,-2.430140,-4.372991,-257.401006,-3.601578,0
-1028.853115,577.365150,-15.304014,-23.470156,-1960.683746,-1.714335,0
-225.076548,99.073999,-7.578443,-10.612646,-404.067928,-1.714335,0
-59.302741,-32.032055,-14.347502,-22.878253,-55.200836,-0.857167,0
-24.426487,-38.988222,-4.488214,-5.469643,0.515038,-1.714335,0
-198.440815,71.403302,-4.708995,-1.837084,-342.351882,-5.143004,0
-3339.453048,1938.881089,-7.136969,-10.877911,-6423.953881,-0.857167,0
-78.212902,8.496151,-14.568371,-12.245841,-116.916882,-10.286008,0
-27.296287,-19.764371,-10.227197,-16.020914,-20.056977,-0.857167,0
-1416.955044,787.227648,-4.857119,-8.747883,-3051.479155,-1.372205,1
-157.604533,50.366288,-15.304014,-23.470156,-266.063992,-1.714335,0
-90.426688,-9.831001,-12.213785,-18.327152,-118.631217,-1.714335,0
-24.941525,-39.845389,-6.989840,-8.633048,0.515038,-2.571502,0
-244.206785,87.235937,-11.625183,-16.347553,-421.211274,-2.571502,0
-105.017779,9.435912,-3.239524,-2.720031,-332.647305,-6.173080,0
-472.301433,212.622694,-5.591855,-8.306409,-854.080761,-0.857167,1
-219.189996,76.870867,-12.581695,-16.939456,-376.638574,-3.428669,0
-38.995299,-16.234796,-15.524795,-19.837597,-39.771825,-5.143004,0
-591.279018,315.610741,-10.742235,-16.878082,-1112.088118,-0.857167,0
-1134.893257,634.080696,-7.358745,-11.911288,-3133.315331,-2.229373,0
-14.419895,-33.334455,-3.458138,-3.755308,9.943878,-1.714335,0
-188.949349,83.199755,-14.862540,-23.735420,-338.923213,-0.857167,0
-22.292859,-27.437268,-13.170297,-18.919055,-6.342300,-2.571502,1
-641.312686,343.340735,-9.638595,-14.041316,-1207.233689,-1.714335,0
-89.176271,23.250041,-8.167045,-12.592245,-145.203403,-0.857167,1
-1253.047886,685.242392,-6.548366,-8.898312,-2372.981218,-1.714335,0
-1050.705847,572.996096,-4.046740,-5.734907,-1988.113100,-0.857167,0
-65.704067,-31.685651,-10.815888,-11.000660,-64.629677,-6.000171,0
-913.113504,515.988210,-11.257273,-17.735249,-1742.963252,-0.857167,0
-1358.339519,759.007688,-8.167045,-12.592245,-2586.415875,-0.857167,0
-445.444920,181.319439,-9.638595,-14.041316,-788.936046,-1.714335,1
-241.263597,83.134224,-2.869536,-1.775709,-413.496768,-2.571502,0
-196.601268,64.464823,-16.849128,-26.041658,-333.780209,-1.714335,0
-24.941525,-39.845389,-14.347502,-22.878253,0.515038,-0.857167,1
-62.981924,-11.155245,-16.334090,-25.184491,-78.344354,-1.714335,0
-9828.529254,5840.244701,-11.257273,-17.735249,-19025.170368,-0.857167,0
-23.249283,-35.029024,-15.819052,-24.327323,-1.199297,-1.714335,0
-135.898577,24.491066,-11.257273,-17.735249,-212.919620,-0.857167,0
-1397.731947,789.676847,-11.037576,-19.033890,-2855.294360,-1.372205,0
-2550.907548,1487.241186,-11.183709,-16.612818,-4911.910762,-1.714335,0
-125.670851,-1.487139,-5.076816,-7.449241,-176.061426,-0.857167,1
-864.806396,484.629104,-0.960669,-5.255939,-2117.038150,-4.631654,0
-20.306183,-32.130884,-12.802388,-20.306751,0.515038,-0.857167,0
-616.856665,334.479242,-10.007500,-17.319556,-1520.063318,-1.372205,0
-1488.648118,857.137761,-5.886200,-5.796282,-2856.423575,-3.428669,0
-3124.602614,1821.452258,-3.973176,-4.612475,-6016.799413,-1.714335,0
-34.580561,-18.887438,-3.531702,-4.877740,-31.200152,-0.857167,0
-27.517068,-16.131813,-15.819052,-24.327323,-23.485646,-1.714335,0
-758.597499,409.146027,-10.153633,-14.898483,-1430.954354,-1.714335,0
-78.433595,5.128856,-10.742235,-16.878082,-114.345380,-0.857167,0
-293.725415,115.823098,-5.076816,-7.449241,-516.356844,-0.857167,0
-146.273255,34.224702,-3.973176,-4.612475,-236.063137,-1.714335,0
-965.869667,551.187211,-11.257273,-17.735249,-1848.394830,-0.857167,0
-98.593997,-1.423687,-7.578443,-10.612646,-137.488897,-1.714335,0
-1636.247406,936.491293,-7.652007,-11.735078,-3135.002948,-0.857167,0
163.346740,-128.481092,-7.063404,-9.755479,345.096293,-1.714335,0
-1489.531153,864.668143,-3.826047,-2.367612,-2864.138081,-3.428669,0
-783.393684,429.878245,-12.140221,-17.204721,-1484.098727,-2.571502,0
-137.443867,35.919271,-3.531702,-4.877740,-224.919962,-0.857167,0
-34.581568,-15.386933,-3.904764,-12.820015,-713.763516,-4.289525,0
-1448.515489,833.023644,-8.977423,-15.605221,-3126.049022,-1.372205,0
-59.671003,-2.644946,-15.892616,-25.449755,-80.915855,-0.857167,1
-237.180446,80.680820,-3.391804,-14.294866,-745.349610,-6.176768,1
339.347921,-257.565938,-4.929688,-5.204378,706.820894,-2.571502,1
-2464.893898,1448.391938,-17.069909,-22.409099,-4755.906314,-5.143004,0
-101.022411,24.534753,-1.471550,-1.449070,-163.203916,-0.857167,0
-208.815406,74.137084,-4.488214,-5.469643,-359.495228,-1.714335,0
-18.761068,-29.559382,-4.046740,-5.734907,0.515038,-0.857167,0
-1221.114733,675.388084,-15.745487,-23.204892,-2318.979678,-2.571502,0
-18.981849,-25.926823,-16.407742,-19.307069,-2.913631,-6.857338,0
-213.745093,68.932706,-8.682083,-13.449413,-362.066730,-0.857167,0
366.792949,-279.889742,-8.093481,-11.469814,765.108270,-1.714335,0
184.692567,-147.140126,-1.400064,-2.658657,-0.662577,-3.601578,0
139.286639,-131.523825,-18.835804,-21.348042,313.381103,-8.571673,0
-11980.346102,7132.020071,-11.625183,-16.347553,-23202.146625,-2.571502,0
-3454.397831,2035.946084,-10.890447,-16.789027,-6968.196550,-3.086540,0
389.160896,-288.663226,-15.304014,-23.470156,804.537966,-1.714335,0
-527.780179,262.290556,-6.548366,-8.898312,-975.798517,-1.714335,0
-13.811624,-33.699941,-9.492461,-16.462388,-223.809189,-1.372205,0
23.698984,-48.072155,-1.988666,-4.638256,-49.248616,-2.744411,1
-1637.939737,938.674782,-6.989840,-8.633048,-3139.288784,-2.571502,0
-28.031754,-44.988393,-9.270773,-8.429158,0.515038,-6.000171,0
246.123386,-202.717620,-14.273938,-21.755821,526.815761,-1.714335,0
-1052.545307,572.934721,-13.685423,-12.776369,-1990.684601,-8.571673,0
-213.082927,72.034736,-5.518290,-7.183977,-363.781065,-1.714335,0
-2278.444739,1331.695448,-7.136969,-10.877911,-4389.895876,-0.857167,0
-287.692175,130.864096,-14.273938,-21.755821,-520.642681,-1.714335,0
73.515697,-102.504357,-10.597185,-16.965237,-467.406995,-4.458745,1
-20.617255,-33.110606,-4.859197,-11.079901,-707.774411,-3.259449,1
-676.704242,370.439294,-13.170297,-18.919055,-1280.950076,-2.571502,0
-194.173118,59.505943,-3.458138,-3.755308,-326.065703,-1.714335,0
-187.698404,74.281677,-26.267294,-15.716119,-329.494373,-24.000684,0
-514.110801,278.576466,-0.221776,-1.033377,-1135.294339,-1.372205,0
-174.454278,73.323604,-8.093481,-11.469814,-309.779525,-1.714335,0
7.145569,-63.791795,-2.576274,-1.951919,-463.242429,-3.943707,0
-365.983503,189.572606,-14.423144,-26.332702,-688.478251,-1.887243,0
-109.557366,13.330204,-17.732076,-25.511129,-165.775418,-3.428669,0
110.517454,-129.403789,-5.591855,-8.306409,270.522738,-0.857167,1
-839.607808,447.322231,-13.317426,-21.163918,-1579.244297,-0.857167,0
-20.968261,-42.232767,-8.093481,-11.469814,8.229544,-1.714335,0
-59.008660,-13.542623,-4.046740,-5.734907,-70.629848,-0.857167,0
-217.644793,72.442515,-11.036581,-14.367955,-370.638403,-3.428669,0
27.446552,-59.656988,-15.304014,-23.470156,92.231939,-1.714335,0
-2016.503297,1148.639216,-12.140221,-17.204721,-3859.309317,-2.571502,0
-43.851422,-20.316743,-6.106893,-9.163576,-43.200494,-0.857167,0
-450.742958,212.502023,-8.976428,-10.939285,-823.222738,-3.428669,0
-51.724122,-35.419116,-14.641847,-20.368126,-41.486160,-3.428669,0
-1549.645066,892.621791,-6.548366,-8.898312,-2973.855495,-1.714335,0
38.925047,-80.553564,-10.742235,-16.878082,126.518631,-0.857167,0
-18.761068,-29.559382,-10.153633,-14.898483,0.515038,-1.714335,0
-15.155802,-23.559211,-14.862540,-23.735420,0.515038,-0.857167,0
-106.540437,-3.648784,-12.876040,-14.429329,-146.917738,-6.000171,0
162.978919,-134.093249,-4.046740,-5.734907,349.382129,-0.857167,0
-238.196908,101.124340,-8.388821,-13.625622,-603.170043,-2.229373,0
-485.104350,234.315063,-5.003252,-6.326810,-890.938955,-1.714335,0
-78.875157,12.393974,-12.066657,-16.082289,-121.202719,-3.428669,0
-107.938863,31.023844,-17.511383,-22.143835,-178.632928,-6.000171,0
-1485.116063,834.016087,-3.458138,-3.755308,-2831.565723,-1.714335,0
-76.323330,15.527215,-1.547193,-4.903520,-298.875651,-1.887243,1
-2154.905729,1263.298888,-13.170297,-18.919055,-4155.032036,-2.571502,0
-754.477194,416.003365,-9.712159,-15.163747,-1430.954354,-0.857167,0
-194.687980,44.649069,-3.237445,-0.388014,-314.065361,-4.285837,0
-6058.931987,3600.908089,-2.869536,-1.775709,-11728.105137,-2.571502,0
-640.503479,355.687482,-5.003252,-6.326810,-1216.662529,-1.714335,0
-168.347121,61.487620,-13.906381,4.855896,-290.921844,-24.000684,0
-764.630915,408.104736,-10.742235,-16.878082,-1438.668860,-0.857167,1
-549.191791,285.655650,-1.471550,-1.449070,-1026.371388,-0.857167,0
-26.084249,-50.825106,-6.182535,-12.618026,-199.455310,-1.887243,0
-153.758818,50.388816,-12.582690,-21.605392,-495.531223,-1.372205,0
-573.252069,296.612624,-5.076816,-7.449241,-1070.086921,-0.857167,0
-318.595340,149.432591,-3.384574,-2.632877,-580.644392,-2.571502,0
-108.233209,33.533971,-8.167045,-12.592245,-181.204430,-0.857167,0
-29.945042,-25.172639,-11.183709,-16.612818,-19.199810,-1.714335,0
-1827.974643,1043.526206,-4.857119,-8.747883,-3871.107692,-1.372205,1
-3.325069,-34.167732,-3.312005,-6.176381,-544.345947,-1.372205,1
-2105.460487,1219.589589,-9.197121,-14.306580,-4047.028956,-0.857167,0
-705.252822,382.926478,-5.518290,-7.183977,-1332.380115,-1.714335,0
-48.266160,-17.664101,-4.929688,-5.204378,-51.772167,-2.571502,0
-20.306183,-32.130884,-9.638595,-14.041316,0.515038,-1.714335,0
-1652.802806,956.938482,-10.742235,-16.878082,-3176.146978,-0.857167,0
-309.653201,144.059612,-5.228102,-14.358140,-1169.062754,-2.917320,1
-953.360831,511.005409,-5.076816,-7.449241,-1796.107624,-0.857167,0
-361.344382,148.286239,-15.377578,-24.592588,-640.646103,-0.857167,0
-1497.698375,866.075604,-12.140221,-17.204721,-2876.995590,-2.571502,0
-1697.759569,985.117863,-3.311009,-1.510445,-3264.435210,-3.428669,0
-201.898865,60.648141,-9.049993,-12.061717,-338.066046,-2.571502,0
-475.391838,221.479397,-7.063404,-9.755479,-866.081103,-1.714335,0
-214.995862,63.851077,-5.076816,-7.449241,-359.495228,-0.857167,0
-50.767963,-6.827799,-11.698747,-17.469985,-64.629677,-1.714335,0
-13.095650,-20.130541,-14.862540,-23.735420,0.515038,-0.857167,0
-399.605562,180.608942,-16.260526,-24.062059,-722.934164,-2.571502,0
-601.138570,319.201691,-4.488214,-5.469643,-1129.231464,-1.714335,0
-93.002230,13.882575,-14.862540,-23.735420,-142.631901,-0.857167,0
-987.869528,544.573293,-10.080069,-13.776051,-1874.109849,-2.571502,1
-6400.853222,3788.855593,-11.257273,-17.735249,-12376.980784,-0.857167,0
-1038.197452,567.813561,-18.247202,-19.368443,-1965.826750,-9.428840,0
-54.594010,-9.195412,-16.775564,-24.919226,-68.058346,-2.571502,0
-1145.475585,632.272766,-16.039833,-20.694765,-2174.118404,-5.143004,0
-267.384468,125.661795,-19.203714,-19.960346,-487.213156,-10.286008,1
-14.640764,-22.702043,-4.561778,-6.592074,0.515038,-0.857167,0
-20.306183,-32.130884,-10.595107,-14.633219,0.515038,-2.571502,0
-24.573792,-27.233378,-7.063404,-9.755479,-9.770970,-1.714335,1
-45.543665,-25.133108,-15.819052,-24.327323,-41.486160,-1.714335,0
-226.474357,84.747653,-9.197121,-14.306580,-393.781920,-0.857167,0
-292.989772,127.047413,-6.548366,-8.898312,-524.928517,-1.714335,0
-3526.858983,2075.985236,-11.257273,-17.735249,-6808.821999,-0.857167,0
-296.415134,122.105778,-8.462385,-14.748054,-1143.009294,-1.372205,0
315.086470,-255.821155,1.906789,-5.812248,299.868393,-3.947396,0
-901.487792,490.336643,-11.183709,-16.612818,-1704.390723,-1.714335,0
-32.961618,-36.193065,-9.197121,-14.306580,-14.056806,-0.857167,0
-29.135394,-47.825159,-24.059925,-17.042440,1.372205,-19.714848,0
-769.413651,419.144927,-3.973176,-4.612475,-1454.955039,-1.714335,0
-2367.401489,1367.646555,-8.167045,-12.592245,-4547.614659,-0.857167,0
78.724632,-110.300735,-7.213695,-11.998443,-74.680521,-5.830951,0
-499.322886,240.525155,-0.009309,-13.994008,-1627.172795,-5.492510,1
-1577.264566,892.884394,-7.507952,-16.488169,-3199.875614,-2.402282,1
337.892986,-232.192424,-8.097637,-16.133850,36.441846,-5.488822,1
-228.755379,91.951396,-8.167045,-12.592245,-403.210761,-0.857167,0
-3951.335995,2327.536856,-9.417902,-10.674021,-7629.988273,-4.285837,0
-772.577532,419.879345,-0.956512,-0.591903,-1460.098042,-0.857167,0
-1364.741109,780.353652,-7.136969,-10.877911,-2613.845229,-0.857167,1
-1167.475622,639.658555,-8.167045,-12.592245,-2211.833765,-0.857167,0
-88.734709,15.984924,-8.093481,-11.469814,-138.346065,-1.714335,0
-126.039201,34.899823,-11.625183,-16.347553,-207.776616,-2.571502,0
-828.497752,469.812470,-5.076816,-7.449241,-1582.672966,-0.857167,0
-30.606944,-49.274230,-15.819052,-24.327323,0.515038,-1.714335,0
-1514.179769,852.645957,-6.548366,-8.898312,-2888.995933,-1.714335,1
-559.322309,283.576246,-10.890447,-16.789027,-1673.945360,-3.086540,0
-104.553849,-1.342546,-6.769147,-5.265753,-146.060570,-5.143004,0
-91.677721,6.086929,-4.046740,-5.734907,-134.060228,-0.857167,0
-427.492328,224.197570,-2.943100,-2.898141,-800.079221,-1.714335,0
-17.068561,-45.742577,-2.501626,-3.163405,16.801217,-0.857167,0
-2.720619,-57.863591,-11.919528,-13.837426,47.659240,-5.143004,0
-29.577132,-26.560335,-14.273938,-21.755821,-17.485475,-1.714335,0
-20.821397,-18.988344,-8.093481,-11.469814,-11.485304,-1.714335,0
-43.981957,-31.904644,-7.727650,-15.189527,-274.212839,-1.887243,0
-147.539844,37.319013,-6.328669,-10.196953,-947.266217,-2.229373,0
-43.851422,-20.316743,-10.668671,-15.755650,-43.200494,-1.714335,0
111.032140,-100.547209,-9.712159,-15.163747,246.522053,-0.857167,0
-18.246030,-28.702214,-8.976428,-10.939285,0.515038,-3.428669,0
-1230.385771,687.958486,-7.946352,-9.224951,-2342.980362,-3.428669,1
-49.443277,-28.623152,-19.497971,-24.450073,-44.057662,-6.857338,0
-1163.429058,659.393169,-12.140221,-17.204721,-2222.976940,-2.571502,0
-38.259215,-40.009748,-12.066657,-16.082289,-18.342643,-3.428669,0
-729.460316,398.638442,-6.548366,-8.898312,-1380.381483,-1.714335,0
-26.192559,-23.927458,-15.892616,-25.449755,-14.913973,-0.857167,1
-615.118339,308.935449,-15.819052,-24.327323,-1140.374639,-1.714335,0
-3270.730265,1895.255008,-2.501626,-3.163405,-6288.521447,-0.857167,0
-389.451841,188.507572,-16.701999,-23.796795,-715.219658,-3.428669,0
-2278.591516,1301.451172,-8.314262,-7.837255,-4364.180857,-5.143004,0
-44.807934,-20.908646,-11.183709,-16.612818,-44.057662,-1.714335,0
-4729.359864,2785.687693,-17.290602,-25.776394,-9132.602551,-2.571502,0
-838.945465,436.424555,-9.197121,-14.306580,-1568.958290,-0.857167,0
-61.951848,-9.440910,-7.136969,-10.877911,-78.344354,-0.857167,0
-284.160208,114.742275,-3.973176,-4.612475,-501.785000,-1.714335,0
-803.627650,422.203270,-8.167045,-12.592245,-1506.385077,-0.857167,0
-756.353868,396.131583,-13.614844,-25.651745,-1892.291097,-3.259449,0
-436.984058,233.400677,-6.842712,-6.388185,-821.508403,-4.285837,0
-120.373341,9.329397,-6.621931,-10.020743,-177.775760,-0.857167,0
120.818216,-112.260443,-5.003252,-6.326810,270.522738,-1.714335,0
194.825444,-173.061340,-8.904942,-12.148872,-138.732905,-6.173080,0
-373.411655,181.202923,-8.755735,-7.571991,-686.075970,-6.000171,0
-827.122512,419.987541,-11.923597,-25.501315,-1716.630367,-2.917320,1
-348.762775,172.225548,-4.561778,-6.592074,-643.217605,-0.857167,0
-370.026906,169.836093,-1.986588,-2.306238,-671.504126,-0.857167,0
233.967080,-190.746841,-5.887195,-10.462217,-207.530836,-1.372205,0
-53.637410,-15.603362,-4.929688,-5.204378,-61.201008,-2.571502,0
-847.333732,462.464135,-9.197121,-14.306580,-1603.244982,-0.857167,0
-631.747303,328.260206,-5.003252,-6.326810,-1180.661502,-1.714335,0
149.809605,-140.179928,-3.831199,-11.697584,-339.865665,-5.146692,0
-3034.100750,1788.072653,-15.230449,-22.347724,-5859.080630,-2.571502,0
-44.145856,-10.806762,-6.327674,-5.531017,-51.772167,-4.285837,0
396.813255,-304.927562,-10.815888,-11.000660,829.395818,-6.000171,0
-220.661810,96.421356,-10.227197,-16.020914,-395.496255,-0.857167,0
-25.971601,-41.559724,-15.304014,-23.470156,0.515038,-1.714335,0
-2456.726589,1439.984624,-11.257273,-17.735249,-4737.048633,-0.857167,0
-590.028073,306.692664,-8.682083,-13.449413,-1102.659278,-0.857167,0
-7687.822991,4567.978212,-9.712159,-15.163747,-14880.766469,-0.857167,0
-892.069538,473.011251,-11.993092,-14.959858,-1676.104202,-4.285837,0
-19.791145,-31.273716,-12.581695,-16.939456,0.515038,-3.428669,1
111.547266,-106.689895,-14.788976,-22.612989,252.522224,-1.714335,0
-144.286667,36.530940,-15.524795,-19.837597,-235.205970,-5.143004,0
-215.914150,78.402440,-8.903859,-14.482789,-709.175675,-2.229373,0
-35.316204,-30.111754,-13.317426,-21.163918,-22.628479,-0.857167,0
224.994809,-197.022090,-3.312005,-6.176381,-207.185019,-1.372205,0
-103.597602,20.248917,-16.407654,-26.306922,-163.203916,-0.857167,0
23.694333,-81.901729,-3.458138,-3.755308,105.946616,-1.714335,0
50.770922,-60.838716,-2.943100,-2.898141,126.518631,-1.714335,0
-97.269840,18.780081,-11.110145,-15.490386,-152.917909,-2.571502,0
-307.919505,120.851867,-2.062231,-5.760687,-1070.974045,-1.887243,0
-236.995988,78.236719,-16.334090,-25.184491,-403.210761,-1.714335,0
-64.600779,-0.849471,-15.304014,-23.470156,-89.487528,-1.714335,0
-722.911686,386.537194,-13.832552,-15.021232,-1360.666635,-6.857338,0
58.266283,-79.341984,-14.495714,-22.789198,-136.227346,-3.086540,1
-1207.135052,692.654180,-3.311009,-1.510445,-2313.836674,-3.428669,0
-729.092319,390.250893,-1.471550,-1.449070,-1372.666978,-0.857167,0
-16.185878,-25.273545,-13.243861,-20.041487,0.515038,-1.714335,0
-391.217736,189.568628,-16.334090,-25.184491,-718.648327,-1.714335,0
-9520.160027,5672.457278,-3.016664,-4.020572,-18441.439437,-0.857167,0
-2624.854453,1535.172869,-13.611771,-18.653791,-5058.486371,-3.428669,0
-261.277311,113.825811,-11.257273,-17.735249,-468.355475,-0.857167,0
-1708.722409,957.872634,-5.076816,-7.449241,-3256.720705,-0.857167,0
-129.350387,47.389085,-14.788976,-22.612989,-223.205627,-1.714335,0
127.739462,-126.918848,-1.918264,-3.513924,-105.067767,-9.432529,0
-7.356226,-44.578536,-3.016664,-4.020572,29.658726,-0.857167,0
-4142.494060,2435.396409,-3.899612,-3.490044,-7995.141543,-2.571502,1
-18.908285,-24.804391,-11.330926,-11.857827,-3.770798,-6.000171,0
-1580.842401,899.700707,-3.458138,-3.755308,-3024.428366,-1.714335,0
-1054.090509,577.363073,-2.501626,-3.163405,-1996.684773,-0.857167,0
-610.777341,319.160082,-12.508130,-15.817025,-1142.946141,-4.285837,0
-1606.963095,928.228571,-17.952945,-14.878717,-3086.144412,-12.857510,0
-140.902005,32.163963,-15.745487,-23.204892,-226.634297,-2.571502,0
-1010.678860,546.612189,-13.243861,-20.041487,-1908.396541,-1.714335,1
-234.788883,97.909958,-20.528135,-19.164554,-416.925437,-12.857510,0
107.537843,-108.947324,-5.372157,-9.605050,-89.101587,-1.372205,0
-96.092547,15.739425,-4.488214,-5.469643,-148.632072,-1.714335,0
-6393.127298,3773.713689,-9.712159,-15.163747,-12352.980100,-0.857167,0
-1471.356987,840.915034,-5.003252,-6.326810,-2817.851047,-1.714335,0
-41.349884,-10.153485,-1.913024,-1.183806,-48.343498,-1.714335,0
-1016.491672,555.938046,-5.591855,-8.306409,-1924.682719,-0.857167,0
-1846.730005,1062.961998,-9.714238,-17.495765,-3900.931950,-2.744411,0
-22.366335,-35.559553,-10.668671,-15.755650,0.515038,-1.714335,0
-124.077526,-8.277672,-12.878030,-23.761200,-350.478598,-1.887243,0
-226.327053,72.992809,-3.016664,-4.020572,-383.495913,-0.857167,0
-39.951546,-37.826259,-6.474802,-7.775880,-22.628479,-2.571502,1
-226.989572,97.890192,-12.213785,-18.327152,-405.782262,-1.714335,0
-289.522161,138.963463,-15.157880,-25.891229,-1190.341159,-1.372205,0
-145.316831,41.816459,-9.197121,-14.306580,-241.206141,-0.857167,0
209.669190,-163.314228,-10.964100,-10.911605,-160.861100,-8.229544,0
-44.734458,-12.786361,-4.488214,-5.469643,-50.915000,-1.714335,0
-1774.355140,1020.641425,-16.775564,-24.919226,-3404.153480,-2.571502,0
-11717.227455,6952.923037,-8.608519,-12.326981,-22673.274400,-1.714335,0
-378.856558,189.141084,-9.565031,-12.918884,-700.647814,-2.571502,0
-4023.050771,2370.627441,-13.612854,-16.319873,-8130.368321,-7.372376,0
-40.540413,-18.806298,-11.110145,-15.490386,-39.771825,-2.571502,0
-159.443552,15.305647,-6.621931,-10.020743,-238.634639,-0.857167,0
-36.346192,-38.825941,-14.862540,-23.735420,-16.628308,-0.857167,0
43.319780,-62.194785,-6.697573,-13.475193,-461.546537,-1.887243,0
-612.142194,335.146402,-8.098633,-20.799785,-1368.289379,-3.432358,0
-636.698776,348.734852,-6.919349,-14.508570,-1515.931948,-3.259449,0
-1092.793075,602.951187,-10.668671,-15.755650,-2073.829830,-1.714335,0
-59.303182,2.967211,-14.788976,-22.612989,-85.201692,-1.714335,0
-21.851297,-34.702386,-10.742235,-16.878082,0.515038,-0.857167,0
-699.145665,371.090494,-3.016664,-4.020572,-1313.522434,-0.857167,0
-148.922274,49.815994,-5.371162,-4.939114,-253.206483,-3.428669,0
-1245.984746,715.997431,-3.973176,-4.612475,-2389.267396,-1.714335,1
-71.002017,-7.502920,-15.230449,-22.347724,-92.916198,-2.571502,0
-231.330745,101.665266,-19.571623,-18.572651,-415.211103,-12.000342,0
-72.915217,5.312980,-15.819052,-24.327323,-106.630875,-1.714335,0
-174.278612,23.052817,-14.054240,-23.054462,-621.751987,-2.229373,0
-1292.600354,734.673847,-11.776468,-23.256452,-2681.469683,-4.631654,0
-118.975356,9.656036,-16.039833,-20.694765,-176.061426,-5.143004,0
-3062.355073,1805.049563,-11.257273,-17.735249,-5913.939337,-0.857167,0
55.112360,-85.613350,-2.428062,-2.040973,153.947985,-1.714335,0
-93.858428,20.230198,-9.714238,-17.495765,-506.549439,-2.744411,0
168.373608,-133.834806,-14.571356,-26.243648,-142.135755,-4.116616,0
-23.911449,-38.131055,-14.053245,-18.388527,0.515038,-4.285837,0
400.797152,-300.321528,0.512960,-1.474851,-504.692602,-1.887243,0
-1831.893686,1038.881204,-11.625183,-16.347553,-3501.870553,-2.571502,0
-134.795024,34.327686,-10.006504,-12.653620,-219.776958,-3.428669,0
52.167880,-93.177195,-3.312005,-6.176381,-117.535197,-1.372205,0
-19.349759,-24.539127,-15.377578,-24.592588,-4.627966,-0.857167,0
-264.294152,123.804946,-12.581695,-16.939456,-481.212985,-3.428669,0
24.062154,-76.289571,-5.959764,-6.918713,101.660780,-2.571502,0
